type,src,question,prompt,response,id,target,participant,response_num,rating_std
uses,setal08,What is a surprising use for a KNIFE?,knife,a weight for a rope,setal08_4.0-c73dab,2.3,setal08185,7.0,1.1547005383792517
uses,setal08,What is a surprising use for a KNIFE?,knife,toothpicks,setal08_4.0-51ec8e,1.7,setal08185,8.0,0.5773502691896257
uses,setal08,What is a surprising use for a KNIFE?,knife,nail file,setal08_4.0-847a6e,1.7,setal08185,9.0,0.5773502691896257
uses,setal08,What is a surprising use for a KNIFE?,knife,hedge,setal08_4.0-f8ff15,1.3,setal08185,10.0,0.5773502691896257
uses,setal08,What is a surprising use for a KNIFE?,knife,split wire,setal08_4.0-ce99f1,2.0,setal08185,11.0,1.7320508075688772
uses,setal08,What is a surprising use for a KNIFE?,knife,lock pick,setal08_4.0-31b6c5,2.7,setal08185,12.0,2.081665999466133
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,watch time pass nonstop,setal08_3.0-f5a5fe,2.0,setal08185,1.0,1.0
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,watch the orbits of the earth/ sun and moon,setal08_3.0-9388a3,2.0,setal08185,2.0,1.0
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,surf nonstop,setal08_3.0-56b8bd,2.0,setal08185,3.0,1.0
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,be okay for kids to jump on beds,setal08_3.0-73c096,1.3,setal08185,4.0,0.5773502691896257
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,no more 3 meals a day,setal08_3.0-9b8ff3,2.0,setal08185,5.0,1.0
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,work more,setal08_3.0-e4488f,1.7,setal08185,6.0,0.5773502691896257
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,spend more time with friends,setal08_3.0-a4a9f2,1.3,setal08185,7.0,0.5773502691896257
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,travel longer distances,setal08_3.0-c376e3,2.0,setal08185,8.0,1.0
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,talks forever with friends/ family,setal08_3.0-858f85,1.7,setal08185,9.0,0.5773502691896257
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,no more bedtime stories,setal08_3.0-264a31,1.7,setal08185,10.0,0.5773502691896257
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,no more dreams/ nightmares,setal08_3.0-0346bb,2.0,setal08185,11.0,1.0
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,do more leisure activities,setal08_3.0-4d6c87,1.3,setal08185,12.0,0.5773502691896257
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,watch lots of TV,setal08_3.0-bda6b8,1.3,setal08185,13.0,0.5773502691896257
instances,setal08,What is a surprising thing that makes a NOISE?,noise,choking engine,setal08_5.0-7dcef7,1.7,setal08185,1.0,0.5773502691896257
instances,setal08,What is a surprising thing that makes a NOISE?,noise,unoiled wheel,setal08_5.0-e02479,2.0,setal08185,2.0,1.0
instances,setal08,What is a surprising thing that makes a NOISE?,noise,torn paper,setal08_5.0-574253,1.7,setal08185,3.0,1.1547005383792517
instances,setal08,What is a surprising thing that makes a NOISE?,noise,lights going out,setal08_5.0-5a5c10,1.3,setal08185,4.0,0.5773502691896257
instances,setal08,What is a surprising thing that makes a NOISE?,noise,locks tumbling,setal08_5.0-f0c633,3.3,setal08185,5.0,2.081665999466133
instances,setal08,What is a surprising thing that makes a NOISE?,noise,keys,setal08_5.0-9ba627,1.3,setal08185,6.0,0.5773502691896257
instances,setal08,What is a surprising thing that makes a NOISE?,noise,breathing,setal08_5.0-7787ca,1.3,setal08185,7.0,0.5773502691896257
instances,setal08,What is a surprising thing that makes a NOISE?,noise,uneven table/ chair,setal08_5.0-5f23b8,2.0,setal08185,8.0,1.0
instances,setal08,What is a surprising thing that makes a NOISE?,noise,a zipper,setal08_5.0-8b0627,1.3,setal08185,9.0,0.5773502691896257
instances,setal08,What is a surprising thing that makes a NOISE?,noise,a ring on a table,setal08_5.0-46187d,1.3,setal08185,10.0,0.5773502691896257
instances,setal08,What is a surprising thing that makes a NOISE?,noise,a flat footed person,setal08_5.0-f91635,2.0,setal08185,11.0,1.0
instances,setal08,What is a surprising thing that makes a NOISE?,noise,a punctured sole of a shoe,setal08_5.0-fd4507,2.0,setal08185,12.0,1.0
instances,setal08,What is a surprising thing that makes a NOISE?,noise,a wet shoe/ sock,setal08_5.0-2e07b5,1.7,setal08185,13.0,1.1547005383792517
instances,setal08,What is a surprising thing that makes a NOISE?,noise,ripped pants,setal08_5.0-e8f3d0,1.3,setal08185,14.0,0.5773502691896257
instances,setal08,What is a surprising thing that makes a NOISE?,noise,printer warming up,setal08_5.0-af1a4e,1.7,setal08185,15.0,1.1547005383792517
instances,setal08,What is a surprising thing that makes a NOISE?,noise,boiling water,setal08_5.0-fc9203,2.0,setal08185,16.0,1.0
instances,setal08,What is a surprising thing that is ROUND?,round,gear (machine),setal08_2.0-bfbdc7,2.3,setal08185,1.0,1.5275252316519463
instances,setal08,What is a surprising thing that is ROUND?,round,washer (bolt),setal08_2.0-75a6b2,1.7,setal08185,2.0,1.1547005383792517
instances,setal08,What is a surprising thing that is ROUND?,round,moon,setal08_2.0-d2e9e9,1.7,setal08185,3.0,1.1547005383792517
instances,setal08,What is a surprising thing that is ROUND?,round,sun,setal08_2.0-3486c9,1.7,setal08185,4.0,1.1547005383792517
instances,setal08,What is a surprising thing that is ROUND?,round,watchface,setal08_2.0-5d2e59,1.3,setal08185,5.0,0.5773502691896257
instances,setal08,What is a surprising thing that is ROUND?,round,number zero,setal08_2.0-53070d,1.3,setal08185,6.0,0.5773502691896257
instances,setal08,What is a surprising thing that is ROUND?,round,jawbreaker,setal08_2.0-d67a73,1.0,setal08185,7.0,0.0
instances,setal08,What is a surprising thing that is ROUND?,round,doorknob,setal08_2.0-3f9305,1.0,setal08185,8.0,0.0
instances,setal08,What is a surprising thing that is ROUND?,round,fire ring,setal08_2.0-bbe0bd,2.0,setal08185,9.0,1.0
instances,setal08,What is a surprising thing that is ROUND?,round,light bulb,setal08_2.0-b2ee28,1.3,setal08185,10.0,0.5773502691896257
instances,setal08,What is a surprising thing that is ROUND?,round,donut,setal08_2.0-8cb5c1,1.0,setal08185,11.0,0.0
instances,setal08,What is a surprising thing that is ROUND?,round,bagel,setal08_2.0-9322b8,1.3,setal08185,12.0,0.5773502691896257
instances,setal08,What is a surprising thing that is ROUND?,round,orange,setal08_2.0-997a83,1.0,setal08185,13.0,0.0
instances,setal08,What is a surprising thing that is ROUND?,round,"letter ""O""",setal08_2.0-2ea649,1.3,setal08185,14.0,0.5773502691896257
instances,setal08,What is a surprising thing that is ROUND?,round,wheel,setal08_2.0-cd802a,1.0,setal08185,15.0,0.0
instances,setal08,What is a surprising thing that is ROUND?,round,eyeball,setal08_2.0-6992af,1.0,setal08185,16.0,0.0
instances,setal08,What is a surprising thing that is ROUND?,round,button,setal08_2.0-e4de1d,1.0,setal08185,17.0,0.0
consequences,setal08,What would be a surprising consequence if EVERYONE SHRANK TO 12 INCHES TALL?,shrank,no more short jokes,setal08_6.0-239084,2.7,setal08185,1.0,0.5773502691896258
consequences,setal08,What would be a surprising consequence if EVERYONE SHRANK TO 12 INCHES TALL?,shrank,same size clothes (no big and tall),setal08_6.0-9c63ed,1.7,setal08185,2.0,1.1547005383792517
consequences,setal08,What would be a surprising consequence if EVERYONE SHRANK TO 12 INCHES TALL?,shrank,longer traveling time,setal08_6.0-61bdd0,1.0,setal08185,3.0,0.0
consequences,setal08,What would be a surprising consequence if EVERYONE SHRANK TO 12 INCHES TALL?,shrank,really big pets,setal08_6.0-9605c8,1.0,setal08185,4.0,0.0
consequences,setal08,What would be a surprising consequence if EVERYONE SHRANK TO 12 INCHES TALL?,shrank,no more starvation (bigger food),setal08_6.0-496ca2,1.3,setal08185,5.0,0.5773502691896257
consequences,setal08,What would be a surprising consequence if EVERYONE SHRANK TO 12 INCHES TALL?,shrank,smaller houses (less resouces used),setal08_6.0-65aaa4,1.0,setal08185,6.0,0.0
consequences,setal08,What would be a surprising consequence if EVERYONE SHRANK TO 12 INCHES TALL?,shrank,smaller cars (less pollution),setal08_6.0-5cb618,1.0,setal08185,7.0,0.0
consequences,setal08,What would be a surprising consequence if EVERYONE SHRANK TO 12 INCHES TALL?,shrank,more compact technology,setal08_6.0-767475,1.7,setal08185,8.0,0.5773502691896257
consequences,setal08,What would be a surprising consequence if EVERYONE SHRANK TO 12 INCHES TALL?,shrank,really by oceans,setal08_6.0-b49f08,1.0,setal08185,9.0,0.0
uses,setal08,What is a surprising use for a BRICK?,brick,a doorstop,setal08_1.0-962b5a,1.7,setal08186,1.0,0.5773502691896257
uses,setal08,What is a surprising use for a BRICK?,brick,a paperweight,setal08_1.0-e54b82,1.3,setal08186,2.0,0.5773502691896257
uses,setal08,What is a surprising use for a BRICK?,brick,weight to put in a backpack when you're jogging,setal08_1.0-25ac8c,1.7,setal08186,3.0,0.5773502691896257
uses,setal08,What is a surprising use for a BRICK?,brick,weights to lift with,setal08_1.0-c964f0,1.7,setal08186,4.0,0.5773502691896257
uses,setal08,What is a surprising use for a BRICK?,brick,put begind a tire on a car to keep it from rolling down a hill,setal08_1.0-758dd7,1.7,setal08186,5.0,0.5773502691896257
uses,setal08,What is a surprising use for a BRICK?,brick,flatten out wrinkled dollar bills,setal08_1.0-9f1b1b,2.0,setal08186,6.0,1.0
uses,setal08,What is a surprising use for a BRICK?,brick,use it to crush cans before recycling,setal08_1.0-d768a4,3.0,setal08186,7.0,1.7320508075688772
uses,setal08,What is a surprising use for a BRICK?,brick,use it to level out a table if the floor isn't flat,setal08_1.0-22efb2,1.7,setal08186,8.0,0.5773502691896257
uses,setal08,What is a surprising use for a BRICK?,brick,hollow it out,setal08_1.0-3a278c,1.7,setal08186,9.0,0.5773502691896257
uses,setal08,What is a surprising use for a KNIFE?,knife,stop a door from closing all the way,setal08_4.0-07213e,2.0,setal08186,1.0,1.0
uses,setal08,What is a surprising use for a KNIFE?,knife,use it as a screwdiver,setal08_4.0-072f88,1.7,setal08186,2.0,0.5773502691896257
uses,setal08,What is a surprising use for a KNIFE?,knife,use it as a mirror,setal08_4.0-25e828,2.0,setal08186,3.0,1.0
uses,setal08,What is a surprising use for a KNIFE?,knife,stick it in the wall and hang things from it,setal08_4.0-2b2fd9,2.0,setal08186,4.0,1.0
uses,setal08,What is a surprising use for a KNIFE?,knife,make it into a game and stick it in the floor and have people throw rings around it,setal08_4.0-6274db,2.7,setal08186,5.0,1.5275252316519463
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,we would probably have to go to school much longer,setal08_3.0-885fa1,1.7,setal08186,1.0,0.5773502691896257
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,crime rate would increase,setal08_3.0-7b417a,1.0,setal08186,2.0,0.0
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,people would be worked to death,setal08_3.0-1876ca,2.0,setal08186,3.0,1.0
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,"more thing would get accomplished (maybe working out, homework, work around the house)",setal08_3.0-3f8504,1.3,setal08186,4.0,0.5773502691896257
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,the population would increase because people would have more time to have sexual intercourse,setal08_3.0-947340,1.7,setal08186,5.0,0.5773502691896257
consequences,setal08,What would be a surprising consequence if PEOPLE NEEDED NO SLEEP?,no sleep,the need for electricity would increase because everyone would use more light,setal08_3.0-5ddc2f,1.7,setal08186,6.0,0.5773502691896257
instances,setal08,What is a surprising thing that makes a NOISE?,noise,sliding a chair in,setal08_5.0-84690b,1.0,setal08186,1.0,0.0
instances,setal08,What is a surprising thing that makes a NOISE?,noise,closing a drawer,setal08_5.0-be154d,1.3,setal08186,2.0,0.5773502691896257
instances,setal08,What is a surprising thing that makes a NOISE?,noise,wrinkling up paper,setal08_5.0-257d6a,1.3,setal08186,3.0,0.5773502691896257
instances,setal08,What is a surprising thing that makes a NOISE?,noise,cash register,setal08_5.0-d20a14,1.7,setal08186,4.0,1.1547005383792517
instances,setal08,What is a surprising thing that makes a NOISE?,noise,a car zooming by,setal08_5.0-49e16b,1.3,setal08186,5.0,0.5773502691896257
instances,setal08,What is a surprising thing that makes a NOISE?,noise,a door opening and closing/ creaking,setal08_5.0-f2186a,1.0,setal08186,6.0,0.0
instances,setal08,What is a surprising thing that makes a NOISE?,noise,someone running by,setal08_5.0-a8be29,1.3,setal08186,7.0,0.5773502691896257
instances,setal08,What is a surprising thing that makes a NOISE?,noise,turning the page in a book,setal08_5.0-cb3cc1,1.3,setal08186,8.0,0.5773502691896257
instances,setal08,What is a surprising thing that makes a NOISE?,noise,writing with a pencil,setal08_5.0-8c15af,1.0,setal08186,9.0,0.0
instances,setal08,What is a surprising thing that makes a NOISE?,noise,clicking the mouse (computer mouse),setal08_5.0-e35737,1.0,setal08186,10.0,0.0
instances,setal08,What is a surprising thing that makes a NOISE?,noise,cleaning windows,setal08_5.0-0965e8,1.3,setal08186,11.0,0.5773502691896257
instances,setal08,What is a surprising thing that is ROUND?,round,a flattened soda can,setal08_2.0-83bebb,1.3,setal08186,1.0,0.5773502691896257
instances,setal08,What is a surprising thing that is ROUND?,round,a balled up piece of paper,setal08_2.0-8e0872,1.3,setal08186,2.0,0.5773502691896257
instances,setal08,What is a surprising thing that is ROUND?,round,a balled up sock,setal08_2.0-6ecf83,1.3,setal08186,3.0,0.5773502691896257
instances,setal08,What is a surprising thing that is ROUND?,round,someone's hair that is long and put into a bun,setal08_2.0-22b9c3,2.0,setal08186,4.0,1.0
instances,setal08,What is a surprising thing that is ROUND?,round,a snowball,setal08_2.0-6e58ce,1.0,setal08186,5.0,0.0
consequences,setal08,What would be a surprising consequence if EVERYONE SHRANK TO 12 INCHES TALL?,shrank,it would be hard to eat because all of our food would be bigger than us,setal08_6.0-f08240,1.0,setal08186,1.0,0.0
consequences,setal08,What would be a surprising consequence if EVERYONE SHRANK TO 12 INCHES TALL?,shrank,we could be killed by a bug,setal08_6.0-88c45e,1.3,setal08186,2.0,0.5773502691896257
consequences,setal08,What would be a surprising consequence if EVERYONE SHRANK TO 12 INCHES TALL?,shrank,we could get lost in a yard of grass,setal08_6.0-9fcbfa,1.0,setal08186,3.0,0.0
consequences,setal08,What would be a surprising consequence if EVERYONE SHRANK TO 12 INCHES TALL?,shrank,a cat could eat us,setal08_6.0-bc4c0f,2.0,setal08186,4.0,0.0
consequences,setal08,What would be a surprising consequence if EVERYONE SHRANK TO 12 INCHES TALL?,shrank,all the buildings would have to be reconstructed,setal08_6.0-bdc320,1.0,setal08186,5.0,0.0
consequences,setal08,What would be a surprising consequence if EVERYONE SHRANK TO 12 INCHES TALL?,shrank,we couldn't get anywhere but by walking or riding on an animal or riding a tiny toy,setal08_6.0-0e7bf8,1.3,setal08186,6.0,0.5773502691896257
consequences,setal08,What would be a surprising consequence if EVERYONE SHRANK TO 12 INCHES TALL?,shrank,our clothes would be too big so everyone woud be naked,setal08_6.0-fa3884,1.0,setal08186,7.0,0.0
uses,setal08,What is a surprising use for a BRICK?,brick,holding up a table leg,setal08_1.0-2ca742,1.3,setal08187,1.0,0.5773502691896257
uses,setal08,What is a surprising use for a BRICK?,brick,smasing something,setal08_1.0-e49f72,1.3,setal08187,2.0,0.5773502691896257
